"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Clay Hensley","Padres","26","187.0","1162","1750","2912","59.4 %","88.3","22.8 %","81.7","1.2 %","86.1","7.0 %","73.9","9.6 %","80.9","","","","","2.4 %","4593"
"Ryan Feierabend","Mariners","20","17.0","102","175","277","53.1 %","90.2","9.1 %","80.4","","","8.4 %","75.3","29.5 %","79.9","","","","","0.7 %","6336"
"Jason Davis","Indians","26","55.1","284","559","843","71.6 %","95.0","12.4 %","84.5","","","2.2 %","78.7","0.9 %","84.0","12.9 %","87.3","","","6.3 %","1598"
"Joe Borowski","Marlins","35","69.2","484","740","1224","49.1 %","88.8","43.3 %","81.6","","","0.7 %","79.6","6.9 %","79.7","0.1 %","78.0","","","3.8 %","267"
"Craig Breslow","Red Sox","25","12.0","91","131","222","57.9 %","88.5","19.0 %","79.8","2.8 %","84.3","5.1 %","71.0","15.3 %","74.9","","","","","2.7 %","4363"
"Chad Qualls","Astros","27","88.2","427","758","1185","67.9 %","92.6","29.0 %","86.4","2.2 %","88.6","","","0.9 %","86.0","","","","","4.3 %","2170"
"Erik Bedard","Orioles","27","196.1","1170","2129","3299","65.0 %","92.6","0.4 %","83.3","1.6 %","89.7","22.3 %","78.3","10.8 %","81.1","","","","","1.3 %","126"
"Aaron Harang","Reds","28","234.1","1282","2458","3740","65.8 %","90.4","25.0 %","83.2","","","5.9 %","74.3","3.2 %","80.5","0.1 %","86.7","","","2.5 %","1451"
"Brandon Backe","Astros","28","43.0","263","405","668","58.1 %","89.4","18.3 %","80.9","","","16.0 %","74.2","7.6 %","79.6","","","","","0.8 %","1529"
"Jason Jennings","Rockies","27","212.0","1265","2019","3284","53.9 %","87.1","29.5 %","80.8","1.3 %","85.5","0.0 %","74.0","15.3 %","81.1","","","","","3.1 %","434"
"Chuck James","Braves","24","119.0","704","1251","1955","65.0 %","87.9","5.4 %","78.4","0.1 %","85.0","0.9 %","76.0","28.7 %","77.0","","","","","3.9 %","4886"
"Matt Capps","Pirates","22","80.2","342","800","1142","69.9 %","92.7","26.9 %","83.8","","","","","3.3 %","83.8","","","","","3.2 %","4788"
"Tom Gorzelanny","Pirates","23","61.2","407","607","1014","63.3 %","91.7","14.3 %","80.5","","","1.5 %","77.6","20.9 %","82.6","","","","","4.1 %","6244"
"Jeff Karstens","Yankees","23","42.2","216","387","603","59.5 %","86.3","8.2 %","77.4","1.2 %","83.0","15.7 %","69.8","15.5 %","75.0","","","","","2.2 %","5879"
"Chad Billingsley","Dodgers","21","90.0","683","915","1598","64.8 %","91.6","9.4 %","84.7","6.8 %","87.6","17.4 %","77.4","1.6 %","83.0","","","","","1.9 %","5842"
"Brian Tallet","Blue Jays","28","54.1","358","540","898","60.4 %","90.0","26.1 %","81.2","","","","","13.6 %","81.8","","","","","2.9 %","1646"
"Rafael Betancourt","Indians","31","56.2","257","646","903","85.9 %","92.3","4.0 %","82.2","","","5.7 %","80.7","4.4 %","84.1","","","","","2.7 %","177"
"Ruddy Lugo","Devil Rays","26","85.0","549","849","1398","59.7 %","92.0","14.8 %","85.1","","","14.5 %","76.0","11.1 %","84.9","","","","","2.2 %","2710"
"Tom Glavine","Mets","40","198.0","1282","1984","3266","50.5 %","85.3","6.0 %","79.4","1.0 %","81.5","4.3 %","69.6","38.4 %","78.0","","","","","2.3 %","90"
"Ben Sheets","Brewers","27","106.0","497","1072","1569","54.2 %","92.6","0.6 %","","1.6 %","87.0","37.7 %","79.9","6.0 %","84.3","","","","","2.4 %","710"
"Barry Zito","Athletics","28","221.0","1505","2160","3665","52.4 %","85.8","7.2 %","78.6","2.7 %","83.4","18.6 %","71.2","19.1 %","75.0","","","","","2.2 %","944"
"Kenny Rogers","Tigers","41","204.0","1198","1925","3123","50.3 %","85.2","5.9 %","78.8","2.8 %","81.9","11.6 %","73.8","29.5 %","78.5","","","","","7.1 %","1277"
"Nate Robertson","Tigers","28","208.2","1163","1944","3107","59.3 %","89.7","23.1 %","82.5","0.2 %","86.8","","","17.4 %","81.0","0.1 %","80.0","","","2.3 %","1620"
"Beltran Perez","Nationals","24","21.0","146","177","323","61.6 %","89.1","23.5 %","83.0","","","","","15.0 %","82.7","","","","","5.0 %","2116"
"Jose Mesa","Rockies","40","72.1","461","666","1127","76.9 %","92.7","4.2 %","86.4","6.8 %","89.6","9.0 %","77.9","1.3 %","83.0","1.8 %","83.6","","","3.5 %","961"
"Matt Wise","Brewers","30","44.1","271","479","750","51.0 %","88.7","2.0 %","81.2","","","0.7 %","76.7","46.3 %","81.1","","","","","1.9 %","42"
"Davis Romero","Blue Jays","23","16.1","104","161","265","55.7 %","88.1","12.6 %","81.3","","","12.9 %","74.1","18.8 %","79.1","","","","","3.8 %","2756"
"Dontrelle Willis","Marlins","24","223.1","1402","2213","3615","63.3 %","90.5","18.9 %","79.3","12.4 %","86.3","","","5.4 %","81.7","","","","","3.9 %","1703"
"David Riske","- - -","29","44.0","268","442","710","76.7 %","89.0","2.4 %","79.5","","","0.1 %","75.0","12.1 %","78.2","8.6 %","78.7","","","1.8 %","402"
"Eddie Guardado","- - -","35","37.0","254","443","697","71.1 %","87.3","15.2 %","79.5","","","1.5 %","73.2","12.2 %","77.5","","","","","2.6 %","727"
"Brandon Lyon","Diamondbacks","26","69.1","392","707","1099","61.8 %","91.4","5.1 %","85.9","0.8 %","88.7","27.2 %","74.5","5.2 %","83.9","","","","","3.0 %","1312"
"Brett Myers","Phillies","25","198.0","1159","2057","3216","50.5 %","91.4","15.5 %","83.8","5.8 %","87.1","21.2 %","79.1","6.7 %","83.9","0.4 %","85.4","","","2.4 %","962"
"Scott Feldman","Rangers","23","41.1","239","407","646","77.0 %","88.4","18.8 %","79.9","","","","","4.2 %","81.4","","","","","1.2 %","6283"
"Todd Jones","Tigers","38","64.0","285","646","931","69.0 %","91.3","4.2 %","87.4","16.2 %","88.6","9.1 %","72.8","1.5 %","82.0","","","","","4.6 %","436"
"Brendan Donnelly","Angels","34","64.0","398","697","1095","54.3 %","89.7","27.1 %","86.2","5.1 %","87.7","0.1 %","77.0","10.6 %","83.0","2.8 %","84.5","","","2.2 %","1441"
"Randy Choate","Diamondbacks","30","16.0","86","191","277","70.8 %","87.5","28.5 %","76.4","","","","","0.7 %","81.0","","","","","1.1 %","813"
"Dan Miceli","Devil Rays","35","32.0","244","318","562","46.1 %","89.4","18.5 %","83.3","0.9 %","87.3","0.9 %","76.0","15.9 %","82.5","17.7 %","82.9","","","2.7 %","1463"
"Ron Mahay","Rangers","35","57.0","403","591","994","58.2 %","91.3","19.3 %","82.6","","","0.3 %","79.3","20.9 %","83.9","1.4 %","85.2","","","2.8 %","290"
"Tyler Yates","Braves","28","50.0","344","468","812","68.5 %","94.6","28.8 %","87.9","","","","","2.7 %","87.1","","","","","4.8 %","1527"
"Curt Schilling","Red Sox","39","204.0","1023","2223","3246","61.9 %","91.7","1.4 %","86.0","7.0 %","87.1","5.3 %","74.5","0.4 %","79.6","24.0 %","85.3","","","1.7 %","73"
"Jon Adkins","Padres","28","54.1","303","531","834","66.4 %","91.5","28.2 %","80.7","","","","","5.4 %","84.0","","","","","2.0 %","1799"
"A.J. Burnett","Blue Jays","29","135.2","823","1348","2171","67.0 %","94.9","","","","","28.8 %","81.4","4.2 %","88.0","","","","","1.9 %","512"
"Mike Stanton","- - -","39","67.2","397","651","1048","48.3 %","88.1","24.2 %","83.0","1.5 %","85.5","16.1 %","72.1","9.7 %","80.6","0.2 %","80.5","","","5.3 %","849"
"Brian Shouse","- - -","37","38.1","263","370","633","65.7 %","81.7","28.6 %","73.5","","","","","5.8 %","78.1","","","","","3.2 %","630"
"Nate Field","Rockies","30","9.0","77","106","183","54.9 %","92.3","43.9 %","83.0","","","1.2 %","80.0","","","","","","","5.5 %","599"
"Bobby Jenks","White Sox","25","69.2","375","696","1071","68.4 %","95.8","13.8 %","89.3","0.3 %","93.0","17.5 %","83.6","","","","","","","4.1 %","8645"
"Chris Capuano","Brewers","27","221.1","1162","2217","3379","60.3 %","86.8","16.5 %","77.1","0.2 %","81.0","0.1 %","76.0","23.0 %","77.0","","","","","1.8 %","1701"
"Mike Remlinger","Braves","40","22.1","156","246","402","54.1 %","88.1","21.8 %","80.3","","","4.6 %","79.1","19.5 %","80.4","","","","","3.0 %","111"
"Scott Olsen","Marlins","22","180.2","1105","1775","2880","62.4 %","90.9","17.4 %","81.0","0.4 %","85.6","0.6 %","78.9","19.2 %","82.2","","","","","2.2 %","4529"
"Dustin Hermanson","White Sox","33","6.2","38","63","101","30.5 %","87.7","37.9 %","82.5","","","1.1 %","80.0","10.5 %","79.9","20.0 %","82.6","","","5.9 %","195"
"C.J. Wilson","Rangers","25","44.1","293","452","745","73.7 %","91.8","21.0 %","84.1","0.3 %","89.0","0.1 %","","4.9 %","82.4","","","","","1.1 %","3580"
"David Aardsma","Cubs","24","53.0","361","601","962","78.9 %","94.3","15.0 %","83.9","","","1.6 %","77.2","2.8 %","85.2","1.8 %","86.6","","","1.7 %","1902"
"Jeremy Bonderman","Tigers","23","214.0","1176","2109","3285","57.8 %","93.3","33.6 %","85.4","","","","","8.6 %","85.4","","","","","1.9 %","1667"
"Cole Hamels","Phillies","22","132.1","779","1399","2178","61.1 %","91.3","","","","","11.3 %","76.2","27.7 %","81.6","","","","","2.1 %","4972"
"Bill Bray","- - -","23","50.2","274","520","794","62.0 %","90.6","33.5 %","83.0","","","0.1 %","79.0","4.4 %","82.9","","","","","6.8 %","8538"
"Scott Downs","Blue Jays","30","77.0","525","772","1297","62.0 %","88.1","13.3 %","80.7","","","18.0 %","72.4","6.7 %","81.2","","","","","2.2 %","773"
"Josh Hancock","Cardinals","28","77.0","424","743","1167","55.6 %","89.9","31.9 %","80.5","0.1 %","","5.0 %","77.3","7.4 %","83.1","","","","","1.1 %","1606"
"Jose Veras","Yankees","25","11.0","77","109","186","68.1 %","92.6","","","","","18.9 %","76.6","2.7 %","86.0","10.3 %","85.7","","","0.5 %","2063"
"Eric O'Flaherty","Mariners","21","11.0","86","119","205","41.7 %","90.6","43.2 %","83.7","0.5 %","87.0","3.1 %","78.5","10.9 %","81.3","0.5 %","84.0","","","6.3 %","5746"
"Jake Peavy","Padres","25","202.1","1202","2152","3354","59.4 %","92.1","14.6 %","83.2","15.1 %","87.1","1.5 %","76.2","9.4 %","84.2","","","","","2.7 %","1051"
"Rick Helling","Brewers","35","35.0","221","342","563","52.3 %","87.2","12.0 %","82.4","13.8 %","84.2","19.4 %","76.7","2.5 %","80.8","","","","","0.7 %","58"
"Dan Haren","Athletics","25","223.0","1232","2255","3487","55.9 %","91.7","19.5 %","82.9","","","2.1 %","81.2","2.9 %","83.8","19.5 %","84.3","","","2.0 %","1757"
"Kerry Wood","Cubs","29","19.2","110","207","317","62.8 %","91.2","19.9 %","82.3","","","7.8 %","74.6","9.5 %","83.6","","","","","3.5 %","304"
"Jeff Suppan","Cardinals","31","190.0","1179","1888","3067","62.5 %","87.8","12.0 %","82.9","1.7 %","85.1","14.7 %","72.2","9.2 %","80.5","","","","","2.5 %","633"
"Kent Mercker","Reds","38","28.1","176","297","473","68.8 %","90.4","9.9 %","83.4","","","","","21.3 %","79.8","","","","","1.7 %","439"
"Will Ohman","Cubs","28","65.1","428","682","1110","57.6 %","92.3","40.9 %","83.1","","","","","1.5 %","82.6","","","","","2.4 %","296"
"John Grabow","Pirates","27","69.2","399","669","1068","38.9 %","91.5","36.6 %","84.0","0.1 %","","0.2 %","79.0","24.2 %","83.6","","","","","4.1 %","1848"
"Todd Wellemeyer","- - -","27","78.1","560","798","1358","63.7 %","93.9","20.5 %","85.7","","","0.2 %","78.3","15.6 %","85.2","","","","","2.5 %","1709"
"Kevin Gregg","Angels","28","78.1","543","888","1431","66.1 %","91.7","15.9 %","82.6","4.5 %","87.3","2.1 %","79.5","6.2 %","82.9","5.2 %","83.4","","","2.1 %","1793"
"Matt Cain","Giants","21","190.2","1250","2056","3306","72.0 %","93.4","6.7 %","86.6","1.4 %","88.6","14.1 %","77.7","5.8 %","87.6","","","","","2.2 %","4732"
"Nick Masset","Rangers","24","8.2","46","79","125","68.0 %","94.2","11.2 %","87.6","1.6 %","90.5","18.4 %","80.3","0.8 %","","","","","","","7267"
"Travis Smith","Braves","33","4.1","30","39","69","60.3 %","88.5","4.4 %","84.0","11.8 %","86.3","4.4 %","73.7","19.1 %","81.8","","","","","1.5 %","1522"
"Jeff Francis","Rockies","25","199.0","1224","1955","3179","64.9 %","86.0","2.4 %","78.6","0.1 %","83.7","12.1 %","71.5","20.5 %","78.9","","","","","3.7 %","4684"
"Rich Hill","Cubs","26","99.1","594","1044","1638","70.0 %","89.7","1.6 %","83.2","","","23.4 %","72.2","5.0 %","80.0","","","","","2.9 %","4806"
"Jake Westbrook","Indians","28","211.1","1233","2039","3272","67.6 %","90.5","7.9 %","81.7","7.7 %","87.0","5.7 %","78.7","11.1 %","81.0","","","","","1.9 %","412"
"Juan Cruz","Diamondbacks","27","94.2","630","1020","1650","68.1 %","92.7","13.6 %","81.8","6.4 %","88.9","1.8 %","78.3","10.1 %","83.5","","","","","1.5 %","273"
"Mike Maroth","Tigers","28","53.2","351","510","861","46.3 %","84.6","17.2 %","78.9","7.0 %","82.3","9.6 %","72.3","18.9 %","75.2","1.1 %","81.0","","","5.1 %","1508"
"Julio Mateo","Mariners","28","53.2","292","545","837","50.4 %","90.2","36.9 %","82.8","","","4.8 %","76.0","7.9 %","81.7","","","","","5.9 %","1087"
"Andy Pettitte","Astros","34","214.1","1269","2217","3486","57.8 %","89.0","6.8 %","81.8","16.2 %","85.6","11.5 %","73.7","7.7 %","79.8","","","","","2.6 %","840"
"Jake Woods","Mariners","24","105.0","755","1090","1845","61.4 %","88.9","11.1 %","78.1","0.1 %","84.0","14.0 %","76.9","13.5 %","82.7","","","","","3.4 %","2196"
"Greg Maddux","- - -","40","210.0","928","1874","2802","66.8 %","83.4","2.5 %","78.8","1.3 %","81.3","1.9 %","70.2","27.5 %","78.1","","","","","2.7 %","104"
"Fernando Nieve","Astros","23","96.1","578","984","1562","67.0 %","91.9","24.9 %","83.9","","","2.8 %","77.1","5.3 %","83.0","0.1 %","","","","2.4 %","2173"
"Mark Hendrickson","- - -","32","164.2","978","1632","2610","55.3 %","87.1","0.2 %","79.3","4.2 %","84.3","20.6 %","74.2","19.6 %","80.8","","","","","0.9 %","1574"
"Jason Grilli","Tigers","29","62.0","363","604","967","64.7 %","92.9","15.1 %","85.7","","","14.9 %","81.4","5.4 %","84.5","","","","","7.2 %","521"
"Boof Bonser","Twins","24","100.1","539","1029","1568","58.6 %","92.0","18.5 %","86.0","0.1 %","88.5","12.6 %","78.3","10.2 %","82.6","","","","","1.4 %","2159"
"Edgar Gonzalez","Diamondbacks","23","42.2","207","428","635","60.8 %","91.1","20.4 %","81.9","","","6.7 %","77.1","12.2 %","80.8","","","","","3.3 %","1727"
"Hong-Chih Kuo","Dodgers","24","59.2","372","638","1010","64.3 %","91.6","29.5 %","81.6","","","2.3 %","76.1","3.9 %","83.1","","","","","2.5 %","7016"
"Jorge Julio","- - -","27","66.0","502","714","1216","67.6 %","95.3","28.0 %","83.5","","","0.3 %","77.0","3.5 %","85.5","0.7 %","87.6","","","2.2 %","148"
"Aaron Cook","Rockies","27","212.2","1151","1964","3115","83.6 %","91.2","6.0 %","83.5","0.2 %","87.3","6.7 %","77.1","3.5 %","83.5","","","","","2.8 %","1571"
"Rich Harden","Athletics","24","46.2","320","480","800","63.3 %","93.5","9.3 %","85.2","","","","","5.7 %","84.8","21.7 %","85.0","","","1.0 %","1772"
"Brad Hennessey","Giants","26","99.1","661","913","1574","67.3 %","90.6","9.7 %","84.9","10.1 %","88.2","6.0 %","78.2","7.1 %","84.1","","","","","2.7 %","3720"
"Brian Bannister","Mets","25","38.0","291","385","676","57.8 %","86.5","25.8 %","84.8","","","11.1 %","74.6","5.3 %","82.8","","","","","1.6 %","5718"
"Roberto Novoa","Cubs","26","76.0","504","783","1287","69.8 %","93.7","28.2 %","83.8","0.1 %","87.0","0.4 %","81.0","1.3 %","82.9","0.2 %","85.5","","","3.1 %","2217"
"Zack Greinke","Royals","22","6.1","39","55","94","49.4 %","92.8","28.9 %","87.0","","","8.4 %","77.6","13.3 %","85.4","","","","","11.7 %","1943"
"Jose Contreras","White Sox","34","196.0","1093","1948","3041","61.5 %","91.9","12.1 %","85.5","2.4 %","87.2","0.2 %","78.0","3.2 %","80.3","20.6 %","78.2","","","2.6 %","1660"
"George Sherrill","Mariners","29","40.0","290","447","737","64.4 %","88.6","21.5 %","76.9","0.1 %","86.0","5.7 %","73.4","8.3 %","80.0","","","","","4.8 %","6291"
"Robinson Tejeda","Rangers","24","73.2","473","788","1261","71.6 %","93.5","13.3 %","82.8","","","0.6 %","77.3","14.5 %","82.2","","","","","1.0 %","2575"
"Ervin Santana","Angels","23","204.0","1218","1996","3214","60.9 %","93.1","21.0 %","80.9","","","8.5 %","78.1","9.6 %","82.1","","","","","1.6 %","3200"
"Jonah Bayliss","Pirates","25","14.2","101","143","244","67.3 %","91.0","10.3 %","80.9","","","","","22.4 %","78.8","","","","","8.6 %","4560"
"David Cortes","Rockies","32","29.1","135","281","416","78.7 %","91.1","9.7 %","83.1","","","1.0 %","77.8","10.6 %","82.3","","","","","2.9 %","1798"
"Jamie Moyer","- - -","43","211.1","1221","2052","3273","41.2 %","81.7","7.6 %","78.7","13.4 %","79.6","10.2 %","70.3","27.7 %","74.7","","","","","3.2 %","1091"
"Matt Herges","Marlins","36","71.0","433","725","1158","65.2 %","89.3","","","","","13.3 %","75.4","21.5 %","79.6","","","","","3.7 %","780"
"Ted Lilly","Blue Jays","30","181.2","1146","2038","3184","54.5 %","89.9","15.5 %","82.8","1.5 %","85.6","16.0 %","72.9","12.5 %","81.2","","","","","1.6 %","833"
"Jason Frasor","Blue Jays","28","50.0","343","585","928","72.4 %","92.8","4.5 %","84.0","","","18.5 %","76.4","3.5 %","85.7","1.1 %","86.0","","","1.9 %","1906"
"Dennis Sarfate","Brewers","25","8.1","61","100","161","69.0 %","93.7","29.7 %","81.9","","","1.3 %","81.0","","","","","","","3.7 %","2174"
"Brad Radke","Twins","33","162.1","807","1671","2478","62.6 %","89.0","13.2 %","83.6","0.3 %","87.6","6.1 %","76.2","17.8 %","77.4","","","","","5.8 %","748"
"Brad Penny","Dodgers","28","189.0","1166","2069","3235","73.9 %","93.9","0.4 %","86.2","0.2 %","88.2","19.4 %","77.8","5.3 %","84.6","0.8 %","84.0","","","1.5 %","535"
"Keith Foulke","Red Sox","33","49.2","261","512","773","62.3 %","86.2","11.7 %","80.7","","","0.3 %","76.5","23.2 %","75.7","2.6 %","80.4","","","1.3 %","231"
"Mike Timlin","Red Sox","40","64.0","317","708","1025","65.6 %","91.5","4.2 %","85.6","21.3 %","89.3","3.4 %","78.8","1.8 %","83.4","3.6 %","83.1","","","2.9 %","1187"
"Kyle Farnsworth","Yankees","30","66.0","401","703","1104","72.0 %","96.2","27.6 %","87.0","","","0.2 %","78.0","0.3 %","86.7","","","","","1.9 %","278"
"Rafael Perez","Indians","24","12.1","79","132","211","47.3 %","88.1","38.5 %","82.4","1.0 %","86.0","8.3 %","83.2","4.9 %","82.8","","","","","2.8 %","4078"
"Tim Corcoran","Devil Rays","28","90.1","617","897","1514","64.9 %","91.4","8.8 %","84.7","4.0 %","86.6","19.0 %","78.0","3.3 %","83.3","","","","","2.4 %","2351"
"Cliff Lee","Indians","27","200.2","1161","2200","3361","69.7 %","89.0","2.7 %","83.9","6.3 %","86.0","8.7 %","74.4","12.6 %","82.3","","","","","2.7 %","1636"
"Jose Capellan","Brewers","25","71.2","397","719","1116","70.5 %","93.7","21.9 %","82.1","","","5.6 %","81.0","2.0 %","86.2","","","","","4.3 %","2236"
"Joel Peralta","Royals","30","73.2","387","772","1159","49.8 %","90.8","19.4 %","78.6","0.1 %","89.0","9.5 %","77.9","3.9 %","81.4","17.4 %","81.1","","","6.7 %","2332"
"Dave Bush","Brewers","26","210.0","1018","2012","3030","56.9 %","89.2","3.4 %","84.2","11.2 %","85.9","21.0 %","71.6","7.5 %","82.6","","","","","2.1 %","4635"
"David Wells","- - -","43","75.1","359","742","1101","64.0 %","86.1","0.2 %","","4.4 %","84.0","23.6 %","70.2","7.8 %","77.4","","","","","1.4 %","855"
"John Patterson","Nationals","28","40.2","230","422","652","66.3 %","90.3","14.0 %","83.9","2.2 %","87.2","15.8 %","75.3","1.7 %","81.8","","","","","1.7 %","71"
"Darrell Rasner","Yankees","25","20.1","119","215","334","64.4 %","87.6","","","","","19.5 %","73.6","16.1 %","82.0","","","","","1.2 %","4770"
"Joe Nelson","Royals","31","44.2","309","486","795","65.6 %","90.0","3.0 %","84.5","","","2.4 %","74.3","29.1 %","80.6","","","","","3.3 %","108"
"Ray King","Rockies","32","44.2","273","432","705","55.1 %","89.4","40.2 %","81.8","","","","","4.7 %","81.7","","","","","0.4 %","693"
"Sendy Rleal","Orioles","26","46.2","290","445","735","51.7 %","91.3","9.3 %","83.6","0.8 %","82.8","","","38.1 %","83.9","","","","","1.5 %","2737"
"Greg Aquino","Diamondbacks","28","48.1","344","509","853","49.3 %","93.7","42.1 %","83.9","","","","","8.6 %","85.9","","","","","1.2 %","1899"
"Julian Tavarez","Red Sox","33","98.2","651","944","1595","71.1 %","91.1","14.8 %","81.3","","","0.1 %","","6.7 %","83.3","7.4 %","84.6","","","2.6 %","541"
"Zach Duke","Pirates","23","215.1","1232","2044","3276","64.5 %","87.1","2.6 %","80.9","1.1 %","83.0","18.1 %","72.6","13.7 %","79.9","","","","","2.7 %","3840"
"LaTroy Hawkins","Orioles","33","60.1","360","603","963","76.9 %","94.0","12.0 %","87.4","1.1 %","89.9","7.7 %","81.3","2.3 %","84.9","","","","","1.3 %","729"
"Pedro Martinez","Mets","34","132.2","737","1375","2112","51.3 %","87.1","17.5 %","81.3","1.6 %","83.9","15.7 %","71.2","14.1 %","77.4","","","","","2.9 %","200"
"Horacio Ramirez","Braves","26","76.1","498","717","1215","63.0 %","90.2","7.9 %","81.9","12.1 %","87.6","3.9 %","78.1","13.3 %","84.2","","","","","2.5 %","110"
"Gil Meche","Mariners","27","186.2","1284","2013","3297","51.1 %","92.4","15.8 %","85.4","2.1 %","87.4","18.6 %","78.2","12.5 %","82.8","","","","","4.8 %","1089"
"Jaret Wright","Yankees","30","140.1","937","1422","2359","67.8 %","92.2","15.8 %","82.8","","","5.6 %","79.4","10.9 %","82.7","","","","","1.7 %","415"
"Randy Keisler","Athletics","30","10.0","62","100","162","47.7 %","89.0","23.2 %","82.1","0.7 %","82.0","5.8 %","71.4","22.6 %","81.6","","","","","4.3 %","830"
"Vicente Padilla","Rangers","28","200.0","1175","2108","3283","70.0 %","92.0","5.4 %","83.9","3.3 %","87.5","15.7 %","70.0","5.6 %","81.3","","","","","1.9 %","964"
"Shawn Estes","Padres","33","6.0","38","43","81","95.0 %","88.4","","","","","2.5 %","76.0","2.5 %","84.0","","","","","1.2 %","873"
"Matt Roney","Athletics","26","4.0","26","34","60","61.1 %","88.3","7.4 %","84.0","","","31.5 %","77.6","","","","","","","10.0 %","1670"
"Sean Green","Mariners","27","32.0","220","333","553","76.8 %","90.5","2.4 %","80.0","","","15.7 %","76.2","4.7 %","82.2","0.4 %","85.0","","","3.4 %","3001"
"Jon Garland","White Sox","26","211.1","1179","2170","3349","69.8 %","89.8","12.6 %","82.6","","","3.9 %","74.5","13.7 %","79.4","","","","","2.0 %","232"
"Kevin Millwood","Rangers","31","215.0","1156","2150","3306","69.0 %","91.9","16.0 %","85.4","4.3 %","89.0","8.7 %","73.4","2.0 %","83.2","0.1 %","85.0","","","1.4 %","106"
"Ken Ray","Braves","31","67.2","485","695","1180","63.1 %","92.5","10.6 %","82.6","","","","","26.3 %","82.9","","","","","1.7 %","1986"
"Felix Hernandez","Mariners","20","191.0","1115","1946","3061","57.1 %","95.2","7.0 %","86.9","","","20.6 %","82.6","15.3 %","84.8","","","","","2.9 %","4772"
"Danys Baez","- - -","28","59.2","346","622","968","74.3 %","93.3","0.3 %","86.7","0.4 %","90.0","15.5 %","77.9","0.7 %","87.5","8.8 %","87.7","","","4.0 %","367"
"Guillermo Mota","- - -","32","55.2","385","613","998","64.9 %","94.7","6.5 %","86.6","","","","","26.8 %","85.8","1.9 %","86.1","","","2.7 %","1467"
"Aaron Sele","Dodgers","36","103.1","651","1036","1687","56.4 %","85.3","4.8 %","81.1","8.1 %","82.4","21.2 %","70.6","9.5 %","79.6","","","","","2.3 %","34"
"Freddy Garcia","White Sox","29","216.1","1200","2117","3317","48.5 %","89.3","19.9 %","80.7","","","11.0 %","72.9","8.4 %","81.9","12.2 %","82.0","","","3.3 %","1077"
"Ryan Franklin","- - -","33","77.1","449","777","1226","49.2 %","90.7","21.3 %","84.7","10.6 %","86.9","7.4 %","77.0","8.5 %","81.8","3.0 %","84.3","","","4.1 %","1076"
"Logan Kensing","Marlins","23","37.2","271","413","684","59.6 %","93.0","39.7 %","81.0","","","","","0.8 %","85.4","","","","","1.8 %","6166"
"Aaron Fultz","Phillies","32","71.1","503","748","1251","40.5 %","85.9","28.8 %","79.5","","","7.8 %","74.4","23.0 %","76.9","","","","","4.6 %","1113"
"Jon Switzer","Devil Rays","26","33.2","229","360","589","70.8 %","89.4","22.7 %","80.7","","","0.2 %","76.0","6.3 %","79.9","","","","","3.6 %","1786"
"Giovanni Carrara","Dodgers","38","27.2","171","295","466","49.9 %","87.3","15.6 %","83.6","3.0 %","84.1","17.7 %","70.6","13.8 %","78.6","","","","","0.6 %","643"
"Elmer Dessens","- - -","35","77.0","478","772","1250","70.1 %","90.4","20.1 %","84.5","","","5.3 %","75.9","3.4 %","83.5","1.0 %","84.1","","","6.2 %","317"
"Wade Miller","Cubs","29","21.2","194","234","428","62.5 %","88.0","16.8 %","81.8","0.2 %","88.0","12.0 %","73.6","8.4 %","79.6","","","","","2.6 %","568"
"Miguel Batista","Diamondbacks","35","206.1","1249","2015","3264","48.8 %","92.2","8.7 %","86.0","26.2 %","89.0","5.8 %","78.7","4.9 %","82.0","5.6 %","85.7","","","2.5 %","46"
"Gary Majewski","- - -","26","70.1","449","754","1203","76.9 %","93.0","21.3 %","84.3","0.1 %","87.0","","","1.7 %","85.4","","","","","4.0 %","2131"
"Tim Wakefield","Red Sox","39","140.0","809","1443","2252","11.0 %","75.3","","","","","2.8 %","61.9","","","","","86.2 %","67.6","1.6 %","219"
"Orlando Hernandez","- - -","36","162.1","1073","1774","2847","50.4 %","88.3","24.4 %","75.4","","","18.3 %","70.5","6.9 %","80.6","","","","","2.5 %","823"
"Shawn Hill","Nationals","25","36.2","216","359","575","70.9 %","89.3","","","","","19.0 %","75.0","10.1 %","80.0","","","","","3.5 %","1882"
"Jarrod Washburn","Mariners","31","187.0","1155","1917","3072","66.2 %","88.8","9.4 %","79.3","5.1 %","85.9","6.2 %","73.8","13.2 %","79.5","","","","","2.1 %","40"
"Brad Halsey","Athletics","25","94.1","618","971","1589","62.3 %","89.0","20.9 %","81.1","0.3 %","82.0","2.0 %","77.1","14.6 %","83.1","","","","","2.6 %","4760"
"Brandon McCarthy","White Sox","22","84.2","538","912","1450","63.4 %","90.8","2.0 %","82.8","","","12.8 %","76.3","21.8 %","76.9","","","","","4.8 %","4662"
"Shawn Camp","Devil Rays","30","75.0","380","729","1109","60.1 %","89.7","33.5 %","80.6","0.1 %","83.0","0.2 %","76.0","6.2 %","82.4","","","","","3.4 %","1855"
