"Name","Team","Age","IP","Balls","Strikes","Pitches","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","playerid"
"Luis Vizcaino","Brewers","29","72.0","423","799","1222","60.6 %","92.3","21.8 %","83.4","","","0.1 %","","3.4 %","85.3","14.2 %","87.8","","","12.7 %","714"
"Cal Eldred","Cardinals","36","67.0","436","708","1144","76.5 %","89.9","1.0 %","85.6","","","16.0 %","76.9","6.5 %","84.1","","","","","6.6 %","1653"
"Brooks Kieschnick","Brewers","32","43.0","281","461","742","69.9 %","87.9","6.8 %","82.2","","","10.8 %","74.3","12.5 %","77.5","","","","","20.9 %","389"
"Josh Beckett","Marlins","24","156.2","845","1606","2451","67.7 %","94.0","","","","","14.3 %","77.0","18.0 %","87.2","0.1 %","","","","9.1 %","510"
"George Sherrill","Mariners","27","23.2","170","245","415","48.7 %","88.7","15.0 %","77.4","","","21.3 %","74.7","15.0 %","80.1","","","","","8.4 %","6291"
"Bartolome Fortunato","- - -","29","26.0","177","269","446","65.6 %","93.3","9.2 %","81.4","0.2 %","","7.4 %","78.0","17.5 %","81.0","","","","","0.2 %","2213"
"Freddy Garcia","- - -","27","210.0","1298","1992","3290","47.1 %","90.1","20.7 %","83.5","","","16.7 %","75.3","14.8 %","83.1","0.8 %","75.5","","","7.3 %","1077"
"Noah Lowry","Giants","23","92.0","500","898","1398","56.2 %","87.0","11.0 %","82.0","","","5.5 %","73.2","27.4 %","74.0","","","","","10.8 %","1833"
"Esteban Yan","Tigers","29","87.0","508","874","1382","56.5 %","92.3","8.5 %","83.8","","","","","8.6 %","82.7","26.4 %","84.5","","","15.7 %","1236"
"Josh Pearce","Cardinals","26","2.1","7","15","22","68.2 %","90.0","18.2 %","84.5","","","9.1 %","","4.6 %","84.0","","","","","","1175"
"Chin-hui Tsao","Rockies","23","9.1","42","93","135","65.7 %","92.8","12.8 %","86.1","","","","","18.6 %","84.1","2.9 %","86.0","","","24.4 %","1776"
"Jason Grimsley","- - -","36","63.0","422","648","1070","92.4 %","91.5","4.8 %","85.0","","","0.3 %","80.0","1.4 %","84.0","1.2 %","88.4","","","9.9 %","602"
"Gary Majewski","Expos","24","21.0","130","240","370","73.9 %","92.0","22.0 %","82.5","","","1.6 %","81.3","2.5 %","83.3","","","","","14.1 %","2131"
"Sam McConnell","Braves","28","9.1","62","100","162","57.0 %","85.4","10.8 %","77.4","","","18.4 %","77.2","13.9 %","78.7","","","","","","2355"
"Jon Leicester","Cubs","25","41.2","268","448","716","67.2 %","92.3","24.7 %","84.7","","","1.6 %","81.7","6.5 %","84.5","","","","","9.5 %","2092"
"Mark Buehrle","White Sox","25","245.1","1290","2399","3689","49.6 %","87.1","11.6 %","81.9","16.0 %","84.6","10.2 %","72.6","12.7 %","78.4","","","","","8.7 %","225"
"Travis Harper","Devil Rays","28","78.2","471","802","1273","75.9 %","89.2","6.0 %","79.9","","","10.3 %","76.3","7.7 %","83.9","","","","","11.6 %","1211"
"Pedro Martinez","Red Sox","32","217.0","1222","2266","3488","54.9 %","89.4","10.2 %","83.1","4.2 %","84.7","14.6 %","74.0","16.1 %","78.1","","","","","6.4 %","200"
"Andy Pettitte","Astros","32","83.0","494","855","1349","62.0 %","89.1","16.6 %","84.3","4.8 %","86.2","11.4 %","74.1","5.3 %","80.0","","","","","12.7 %","840"
"Juan Dominguez","Rangers","24","23.0","125","220","345","68.7 %","93.0","1.5 %","82.4","","","6.1 %","79.3","23.8 %","84.5","","","","","","1796"
"Justin Speier","Blue Jays","30","69.0","414","720","1134","56.7 %","90.8","32.0 %","85.0","0.1 %","87.0","1.5 %","80.1","5.8 %","82.1","3.9 %","81.9","","","3.6 %","451"
"Rafael Betancourt","Indians","29","66.2","357","736","1093","76.4 %","91.9","2.6 %","79.8","","","15.9 %","78.4","5.1 %","83.0","","","","","6.0 %","177"
"Shawn Camp","Royals","28","66.2","332","627","959","67.2 %","89.1","28.2 %","80.0","","","0.8 %","75.8","3.8 %","81.7","","","","","20.9 %","1855"
"Ryan Dempster","Cubs","27","20.2","153","225","378","60.6 %","92.3","34.8 %","87.1","","","1.9 %","85.3","2.7 %","86.1","","","","","3.4 %","517"
"Joey Eischen","Expos","34","18.1","112","193","305","48.6 %","90.6","23.1 %","79.8","","","28.3 %","77.0","","","","","","","19.0 %","774"
"Kelvim Escobar","Angels","28","208.1","1291","2140","3431","53.6 %","93.5","14.9 %","87.6","1.3 %","89.5","5.3 %","81.1","9.7 %","82.4","15.3 %","85.7","","","6.7 %","1298"
"Zach Day","Expos","26","116.2","709","1117","1826","74.4 %","89.8","15.1 %","83.8","0.5 %","88.0","1.3 %","80.1","8.4 %","83.7","0.3 %","87.4","","","18.4 %","1496"
"Paul Byrd","Braves","33","114.1","476","1190","1666","56.8 %","87.2","23.8 %","79.8","","","5.9 %","74.6","13.5 %","79.2","","","","","7.6 %","594"
"Danny Graves","Reds","30","68.1","340","627","967","66.5 %","89.5","9.5 %","79.9","","","22.4 %","73.7","1.6 %","80.7","","","","","10.1 %","326"
"Tom Martin","- - -","34","45.1","320","500","820","69.5 %","90.5","4.9 %","79.0","","","22.6 %","76.0","2.9 %","81.2","","","","","8.4 %","1219"
"Zack Greinke","Royals","20","145.0","781","1501","2282","56.1 %","89.1","10.2 %","82.6","3.1 %","85.6","18.4 %","70.6","12.3 %","78.6","","","","","9.2 %","1943"
"Rich Harden","Athletics","22","189.2","1177","1977","3154","66.7 %","94.3","17.4 %","85.7","","","0.2 %","82.8","5.9 %","85.3","9.8 %","85.6","","","8.0 %","1772"
"Steve Trachsel","Mets","33","202.2","1312","2036","3348","50.7 %","87.2","0.0 %","80.0","","","15.8 %","76.7","7.7 %","81.1","25.8 %","81.8","","","4.0 %","898"
"Mike Venafro","Dodgers","30","9.0","54","96","150","45.9 %","84.8","23.3 %","73.3","","","17.1 %","72.3","13.7 %","73.6","","","","","2.7 %","943"
"Jeff Weaver","Dodgers","27","220.0","1217","2210","3427","53.6 %","89.1","19.0 %","80.4","0.9 %","84.6","20.9 %","74.0","5.6 %","80.4","","","","","5.0 %","503"
"Mark Prior","Cubs","23","118.2","749","1311","2060","70.3 %","92.6","5.0 %","80.7","","","20.4 %","79.3","4.2 %","84.0","","","","","8.0 %","301"
"Dontrelle Willis","Marlins","22","197.0","1097","2029","3126","77.3 %","89.9","14.9 %","79.5","","","2.4 %","77.0","5.3 %","79.0","","","","","8.1 %","1703"
"Greg Maddux","Cubs","38","212.2","979","1945","2924","62.6 %","85.0","8.1 %","81.6","1.6 %","83.4","2.3 %","75.0","25.4 %","80.1","","","","","3.9 %","104"
"Pedro Liriano","Brewers","23","15.2","119","159","278","68.6 %","89.2","15.5 %","80.6","","","0.5 %","","15.5 %","83.6","","","","","20.9 %","2119"
"Wilson Alvarez","Dodgers","34","120.2","636","1258","1894","70.5 %","87.9","0.2 %","79.0","","","9.5 %","75.6","19.8 %","77.4","","","","","0.2 %","1193"
"Bronson Arroyo","Red Sox","27","178.2","990","1823","2813","48.8 %","88.6","26.3 %","76.2","0.6 %","85.6","13.6 %","73.6","10.8 %","79.0","","","","","9.9 %","978"
"Brett Tomko","Giants","31","194.0","1179","1992","3171","67.3 %","92.0","14.3 %","84.1","0.0 %","87.0","8.0 %","77.2","10.3 %","82.6","0.1 %","","","","2.9 %","1056"
"Mike Koplove","Diamondbacks","27","86.2","519","809","1328","69.6 %","88.3","13.9 %","76.2","","","0.7 %","72.0","15.9 %","78.1","","","","","9.7 %","63"
"Ryan Glynn","Blue Jays","29","20.0","145","198","343","69.9 %","89.5","14.0 %","79.9","0.3 %","","8.5 %","72.4","7.3 %","79.9","","","","","0.3 %","686"
"Brandon Villafuerte","Diamondbacks","28","20.0","147","208","355","72.1 %","90.2","21.3 %","83.8","","","4.6 %","80.4","2.0 %","84.7","","","","","1.1 %","1059"
"Ted Lilly","Blue Jays","28","197.1","1231","2075","3306","52.0 %","89.3","13.6 %","81.7","0.1 %","","15.9 %","72.4","18.4 %","79.3","","","","","6.4 %","833"
"Chris Reitsma","Braves","26","79.2","406","810","1216","64.0 %","93.5","1.1 %","79.1","","","9.2 %","77.3","25.7 %","80.0","","","","","5.8 %","348"
"Jose Lima","Dodgers","31","170.1","810","1601","2411","49.7 %","88.2","16.8 %","81.2","0.0 %","81.0","0.1 %","77.7","33.4 %","81.3","","","","","4.8 %","475"
"Blaine Neal","Padres","26","42.0","246","447","693","66.6 %","92.6","18.7 %","82.8","","","1.8 %","77.3","12.9 %","82.2","","","","","3.6 %","1468"
"Ron Villone","Mariners","34","117.0","865","1208","2073","63.4 %","89.0","17.7 %","82.7","1.5 %","84.2","3.3 %","78.5","14.1 %","82.4","","","","","2.7 %","1010"
"Jason Frasor","Blue Jays","26","68.1","478","716","1194","75.3 %","93.1","5.0 %","82.8","","","15.2 %","80.0","3.4 %","86.1","1.2 %","86.7","","","10.1 %","1906"
"Kevin Brown","Yankees","39","132.0","755","1290","2045","69.7 %","89.3","18.1 %","84.8","0.4 %","86.8","0.2 %","80.0","7.0 %","83.0","4.6 %","86.4","","","5.0 %","642"
"Scott Eyre","Giants","32","52.2","377","572","949","68.2 %","90.7","17.6 %","82.4","0.1 %","86.0","4.7 %","77.3","9.4 %","81.0","","","","","13.9 %","1300"
"Scott Dohmann","Rockies","26","46.0","275","483","758","65.8 %","91.1","23.5 %","82.9","","","1.1 %","79.0","9.7 %","83.6","","","","","14.1 %","1936"
"Colby Lewis","Rangers","24","15.1","131","163","294","67.4 %","90.4","3.7 %","83.5","","","12.9 %","79.2","16.0 %","84.1","","","","","","1259"
"CC Sabathia","Indians","23","188.0","1192","1913","3105","65.1 %","93.8","6.7 %","82.0","","","15.5 %","78.0","12.8 %","84.5","","","","","4.1 %","404"
"Jamey Wright","Rockies","29","78.2","578","796","1374","54.6 %","87.5","19.0 %","82.4","2.0 %","85.9","13.3 %","76.6","11.1 %","81.5","","","","","1.2 %","715"
"Brian Lawrence","Padres","28","203.0","1071","1951","3022","59.2 %","83.2","30.1 %","77.9","0.4 %","81.6","0.2 %","75.4","9.7 %","77.6","0.4 %","82.3","","","12.7 %","1045"
"Mike Timlin","Red Sox","38","76.1","387","759","1146","88.3 %","91.8","1.5 %","88.8","0.2 %","89.0","","","2.5 %","83.2","7.6 %","88.4","","","6.5 %","1187"
"Doug Brocail","Rangers","37","52.1","338","561","899","69.8 %","91.8","11.2 %","85.6","1.1 %","88.9","16.5 %","78.9","1.2 %","81.8","0.2 %","","","","6.2 %","551"
"Alan Embree","Red Sox","34","52.1","267","551","818","80.0 %","91.9","14.9 %","79.2","","","3.7 %","76.8","1.4 %","78.3","","","","","3.4 %","1030"
"Matt Thornton","Mariners","27","32.2","260","346","606","71.8 %","92.8","15.3 %","80.9","","","","","13.0 %","84.3","","","","","13.4 %","1918"
"Russ Ortiz","Braves","30","204.2","1398","2071","3469","67.6 %","90.1","8.6 %","81.3","0.1 %","87.8","7.7 %","79.1","16.0 %","83.0","","","","","6.6 %","1124"
"David Weathers","- - -","34","82.1","546","805","1351","63.8 %","89.1","29.9 %","84.0","","","0.7 %","79.3","3.9 %","83.1","1.7 %","82.5","","","10.1 %","902"
"Todd Jones","- - -","36","82.1","482","910","1392","67.6 %","90.7","10.1 %","85.8","1.2 %","87.2","14.5 %","72.5","6.6 %","80.5","","","","","6.5 %","436"
"Aaron Rakers","Orioles","27","4.1","21","47","68","50.0 %","89.9","3.3 %","85.5","","","8.3 %","77.0","38.3 %","78.2","","","","","11.8 %","2638"
"Jeff Suppan","Cardinals","29","188.0","1190","1859","3049","54.0 %","88.8","11.7 %","83.3","0.3 %","85.5","15.2 %","72.0","18.9 %","81.5","","","","","10.5 %","633"
"Woody Williams","Cardinals","37","189.2","1187","1942","3129","56.6 %","88.0","12.1 %","83.1","1.0 %","82.9","19.8 %","75.7","10.6 %","81.8","","","","","1.3 %","1190"
"Roy Halladay","Blue Jays","27","133.0","732","1318","2050","70.1 %","92.2","","","2.5 %","90.6","21.9 %","76.8","3.7 %","83.6","1.8 %","85.0","","","22.2 %","1303"
"Ryan Drese","Rangers","28","207.2","1185","1915","3100","73.9 %","89.5","9.8 %","84.5","0.6 %","86.0","4.9 %","78.3","9.9 %","83.0","1.0 %","","","","3.7 %","379"
"Dave Burba","- - -","37","77.0","469","740","1209","71.5 %","88.7","7.6 %","83.7","3.4 %","88.0","7.4 %","76.8","7.0 %","81.8","3.0 %","82.5","","","14.7 %","1239"
"Kevin Gregg","Angels","26","87.2","572","965","1537","64.3 %","92.0","13.3 %","84.1","","","2.9 %","81.0","9.4 %","83.1","10.2 %","83.9","","","5.6 %","1793"
"Carlos Silva","Twins","25","203.0","1015","1878","2893","79.3 %","90.3","3.7 %","80.9","0.0 %","84.0","10.4 %","76.1","6.7 %","81.0","","","","","15.7 %","973"
"Lenny DiNardo","Red Sox","24","27.2","198","298","496","48.5 %","81.9","24.5 %","79.8","6.4 %","83.0","10.2 %","74.8","10.5 %","76.2","","","","","14.3 %","1894"
"Tyler Walker","Giants","28","63.2","404","657","1061","62.0 %","92.1","18.3 %","85.7","0.1 %","90.0","4.2 %","79.4","13.6 %","84.6","1.7 %","85.0","","","17.3 %","901"
"Jerome Williams","Giants","22","129.1","762","1246","2008","60.5 %","89.5","16.7 %","83.4","","","7.9 %","74.4","14.7 %","82.4","0.2 %","84.3","","","6.8 %","1137"
"Bob Wickman","Indians","35","29.2","173","282","455","73.0 %","91.5","22.0 %","83.7","","","3.3 %","79.1","1.8 %","83.0","","","","","0.9 %","413"
"Jose Valverde","Diamondbacks","26","29.2","206","324","530","69.6 %","92.3","10.8 %","82.6","","","1.1 %","82.5","4.7 %","84.2","13.8 %","85.4","","","10.4 %","1726"
"Nate Field","Royals","28","44.1","271","429","700","65.3 %","93.3","27.6 %","83.3","","","3.7 %","81.4","3.5 %","83.9","","","","","25.3 %","599"
"Randy Wolf","Phillies","27","136.2","740","1379","2119","61.4 %","86.3","2.4 %","75.7","0.1 %","","21.5 %","67.0","14.7 %","74.2","","","","","4.6 %","976"
"Mike Hampton","Braves","31","172.1","1043","1688","2731","60.0 %","88.2","11.0 %","84.5","3.3 %","85.8","6.9 %","75.9","18.8 %","82.8","","","","","4.1 %","430"
"Aaron Cook","Rockies","25","96.2","586","890","1476","79.6 %","90.5","10.2 %","82.7","","","2.2 %","79.1","8.1 %","82.3","","","","","22.0 %","1571"
"Erasmo Ramirez","Rangers","28","35.2","182","359","541","64.6 %","82.5","4.8 %","68.8","","","13.4 %","68.2","17.1 %","66.9","","","","","15.2 %","1699"
"Dan Wheeler","- - -","26","65.0","360","706","1066","59.1 %","89.0","17.0 %","83.2","","","12.3 %","75.8","10.1 %","82.8","1.5 %","84.4","","","5.0 %","120"
"Brandon Backe","Astros","26","67.0","419","683","1102","56.9 %","91.2","22.2 %","82.3","","","17.0 %","74.7","3.9 %","82.0","","","","","3.9 %","1529"
"Amaury Telemaco","Phillies","30","54.1","306","518","824","35.1 %","86.6","41.4 %","81.9","","","3.1 %","80.3","7.5 %","81.1","12.9 %","81.7","","","4.7 %","1802"
"Brian Bruney","Diamondbacks","22","31.1","260","357","617","73.5 %","92.3","10.8 %","80.9","","","8.4 %","76.4","7.3 %","82.9","","","","","1.5 %","1929"
"Kris Benson","- - -","29","200.1","1150","2009","3159","61.8 %","91.4","20.3 %","85.5","0.7 %","88.3","5.8 %","78.8","11.4 %","83.4","","","","","13.2 %","982"
"Mike Maroth","Tigers","26","217.0","1304","2036","3340","47.6 %","84.9","14.5 %","80.0","3.7 %","82.6","11.1 %","72.5","23.1 %","76.7","","","","","14.5 %","1508"
"Jon Lieber","Yankees","34","176.2","761","1784","2545","59.1 %","90.1","31.4 %","83.4","0.1 %","","0.4 %","","8.6 %","82.9","0.4 %","88.4","","","9.4 %","287"
"Michael Wuertz","Cubs","25","29.0","206","312","518","54.8 %","90.4","27.0 %","84.3","","","2.4 %","81.0","14.8 %","84.8","1.1 %","85.3","","","10.8 %","1856"
"Grant Balfour","Twins","26","39.1","289","451","740","79.0 %","93.7","10.9 %","83.4","","","7.7 %","79.8","2.5 %","84.9","","","","","17.2 %","718"
"Paul Wilson","Reds","31","183.2","1066","1809","2875","68.1 %","88.7","2.3 %","80.8","","","12.3 %","71.8","17.3 %","79.6","","","","","3.8 %","1234"
"Mike Johnston","Pirates","25","22.2","176","272","448","72.1 %","91.6","1.9 %","82.3","","","24.7 %","74.9","1.4 %","83.0","","","","","17.4 %","1868"
"Victor Zambrano","- - -","28","142.0","1160","1489","2649","60.8 %","90.9","26.2 %","83.4","","","1.6 %","79.3","8.8 %","84.7","2.6 %","85.7","","","1.0 %","1237"
"Cliff Politte","White Sox","30","51.1","378","592","970","72.3 %","93.5","23.2 %","85.6","","","0.1 %","80.0","4.2 %","84.6","0.2 %","86.5","","","6.9 %","967"
"Wil Ledezma","Tigers","23","53.1","308","531","839","62.8 %","91.4","3.8 %","79.3","","","15.2 %","77.4","18.3 %","78.9","","","","","34.0 %","1669"
"Matt Perisho","Marlins","29","47.0","300","518","818","67.2 %","89.1","22.3 %","81.6","","","0.4 %","78.0","9.5 %","80.8","0.6 %","77.8","","","11.7 %","1423"
"Billy Koch","- - -","29","49.0","376","559","935","75.7 %","92.9","13.4 %","87.8","","","9.4 %","79.6","1.5 %","81.6","","","","","5.0 %","924"
"Dave Williams","Pirates","25","38.2","228","398","626","66.0 %","87.7","4.3 %","78.5","","","17.4 %","73.8","12.3 %","80.1","","","","","40.3 %","1013"
"Chad Bradford","Athletics","29","59.0","319","587","906","72.5 %","82.2","19.2 %","68.8","","","","","8.3 %","71.9","","","","","10.6 %","904"
"Mark Mulder","Athletics","26","225.2","1282","2013","3295","61.4 %","89.3","9.1 %","84.3","0.4 %","86.3","10.1 %","68.8","9.4 %","81.8","9.6 %","84.6","","","10.1 %","932"
"Ramon Ortiz","Angels","31","128.0","720","1236","1956","62.9 %","91.3","19.9 %","83.9","0.1 %","88.0","0.1 %","78.0","16.6 %","83.4","0.5 %","86.8","","","8.8 %","27"
"Kirk Saarloos","Athletics","25","24.1","170","247","417","52.2 %","86.0","7.7 %","79.0","","","4.2 %","76.9","35.9 %","79.9","","","","","2.9 %","1516"
"Darren Dreifort","Dodgers","32","50.2","382","548","930","59.7 %","94.8","36.3 %","85.6","0.1 %","84.0","2.2 %","83.5","1.7 %","84.6","","","","","2.0 %","647"
"Matt Wise","Brewers","28","52.2","291","543","834","43.9 %","86.9","4.0 %","79.7","","","5.3 %","77.7","46.7 %","78.7","0.2 %","79.0","","","24.5 %","42"
"Elmer Dessens","- - -","33","105.0","669","1132","1801","61.8 %","91.1","22.3 %","84.8","","","8.0 %","77.7","6.0 %","83.7","1.9 %","86.1","","","4.2 %","317"
"Rob Bell","Devil Rays","27","123.0","737","1148","1885","63.5 %","90.3","4.1 %","83.5","0.2 %","87.5","6.5 %","77.9","25.6 %","83.9","0.1 %","83.0","","","4.6 %","1492"
"Barry Zito","Athletics","26","213.0","1402","2286","3688","59.7 %","86.9","","","","","24.7 %","71.2","15.6 %","74.0","","","","","9.1 %","944"
"Dan Haren","Cardinals","23","46.0","299","457","756","62.8 %","91.8","19.5 %","82.6","","","6.6 %","79.7","4.8 %","82.2","6.4 %","83.9","","","12.8 %","1757"
"Shane Reynolds","Diamondbacks","36","2.0","19","31","50","64.0 %","85.0","","","","","12.0 %","73.2","8.0 %","77.8","16.0 %","77.5","","","","574"
"Mike Neu","Marlins","26","4.0","25","33","58","44.8 %","88.3","","","","","8.6 %","74.8","46.6 %","81.2","","","","","","1685"
"Ugueth Urbina","Tigers","30","54.0","352","589","941","58.9 %","90.6","22.4 %","83.6","0.1 %","83.0","0.2 %","76.0","17.4 %","77.4","0.9 %","86.9","","","9.6 %","216"
"Joe Roa","Twins","32","70.0","417","708","1125","55.8 %","88.6","21.6 %","80.9","","","12.0 %","75.7","10.6 %","80.1","","","","","20.4 %","969"
"Mark Malaska","Red Sox","26","20.0","156","225","381","70.0 %","85.1","12.7 %","75.8","","","14.6 %","74.0","2.7 %","78.8","","","","","","1769"
"Jason Christiansen","Giants","34","36.0","278","369","647","75.3 %","88.2","17.6 %","83.8","","","0.3 %","75.0","6.7 %","83.0","","","","","5.4 %","1111"
"Tim Drew","Braves","25","16.0","85","163","248","58.9 %","89.0","7.3 %","82.1","","","28.2 %","77.5","5.7 %","83.6","","","","","","380"
"Vicente Padilla","Phillies","26","115.1","619","1163","1782","76.5 %","91.3","1.4 %","85.8","","","18.8 %","73.5","3.4 %","82.6","","","","","10.5 %","964"
"Dustin Hermanson","Giants","31","131.0","805","1294","2099","52.4 %","90.1","22.8 %","83.1","","","0.6 %","","19.3 %","82.3","4.8 %","83.6","","","8.1 %","195"
"Mark Corey","Pirates","29","35.2","234","375","609","52.5 %","90.0","7.0 %","85.2","0.6 %","87.3","16.7 %","74.5","23.2 %","79.3","","","","","13.3 %","870"
"Matt Ginter","Mets","26","69.1","411","746","1157","58.8 %","89.4","28.5 %","82.4","","","0.3 %","78.7","12.4 %","82.9","","","","","10.0 %","233"
"Kip Wells","Pirates","27","138.1","926","1476","2402","70.4 %","92.0","9.1 %","84.4","0.1 %","90.0","11.0 %","78.1","9.4 %","83.8","","","","","18.6 %","1012"
"Jorge Julio","Orioles","25","69.0","476","731","1207","72.5 %","96.0","22.6 %","84.8","","","1.4 %","83.5","3.4 %","84.9","0.1 %","","","","9.4 %","148"
"Mike DeJean","- - -","33","61.0","433","610","1043","58.0 %","91.2","30.7 %","84.0","","","","","1.5 %","82.1","9.9 %","83.7","","","14.0 %","682"
"Sun-Woo Kim","Expos","26","135.2","828","1286","2114","61.3 %","90.2","22.0 %","82.8","","","10.4 %","76.2","6.4 %","81.7","","","","","22.6 %","197"
"Al Levine","Tigers","36","70.2","431","665","1096","62.5 %","87.7","26.0 %","81.8","","","","","8.8 %","82.3","2.8 %","83.1","","","20.4 %","20"
"Erik Bedard","Orioles","25","137.1","1031","1636","2667","69.7 %","90.6","1.8 %","81.7","0.5 %","88.9","20.8 %","78.0","7.2 %","80.5","","","","","3.9 %","126"
"Mike Mussina","Yankees","35","164.2","890","1713","2603","49.1 %","88.7","8.3 %","83.2","0.4 %","85.7","27.3 %","76.7","6.5 %","78.4","7.9 %","84.5","0.5 %","76.0","0.6 %","837"
"Mike Bacsik","Rangers","26","15.2","76","152","228","50.9 %","87.2","","","0.5 %","83.0","13.0 %","74.4","35.7 %","80.0","","","","","1.8 %","863"
"Adam Eaton","Padres","26","199.1","1070","2188","3258","65.0 %","91.5","5.7 %","85.4","0.5 %","87.4","20.3 %","74.0","8.4 %","82.8","","","","","0.3 %","1029"
"Mike Gosling","Diamondbacks","23","25.1","166","248","414","71.5 %","89.1","2.4 %","78.7","","","15.6 %","75.3","10.5 %","79.4","","","","","1.0 %","2204"
"Randy Choate","Diamondbacks","28","50.2","369","538","907","75.7 %","86.7","22.3 %","75.0","","","0.6 %","76.3","1.3 %","77.4","","","","","7.9 %","813"
"Brian Boehringer","Pirates","34","25.1","197","285","482","74.3 %","92.2","20.3 %","84.1","","","1.2 %","80.0","4.2 %","83.8","","","","","9.8 %","984"
"Jeremy Guthrie","Indians","25","11.2","78","99","177","80.1 %","91.9","4.6 %","84.0","0.6 %","85.0","12.5 %","79.8","2.3 %","80.7","","","","","0.6 %","2072"
"Jarrod Washburn","Angels","29","149.1","878","1536","2414","66.4 %","88.8","18.2 %","81.2","","","1.4 %","76.4","13.8 %","80.7","0.2 %","83.8","","","8.7 %","40"
"Mike Myers","- - -","35","42.2","290","470","760","72.5 %","83.7","22.4 %","76.4","0.4 %","83.7","1.5 %","69.5","3.2 %","75.8","","","","","5.0 %","68"
"Josh Fogg","Pirates","27","178.1","1080","1713","2793","47.4 %","87.5","12.5 %","81.8","0.7 %","83.4","16.1 %","76.1","23.3 %","80.1","","","","","16.3 %","989"
"Jon Adkins","White Sox","26","62.0","381","607","988","64.3 %","91.6","27.5 %","83.8","","","0.1 %","79.0","8.1 %","83.8","","","","","6.0 %","1799"
"Kazuhito Tadano","Indians","24","50.1","317","503","820","56.2 %","88.8","7.3 %","80.6","","","13.3 %","79.5","21.0 %","78.6","2.2 %","81.0","","","0.7 %","1917"
"Cliff Bartosh","Indians","24","19.1","148","208","356","49.3 %","88.1","43.2 %","80.8","","","0.6 %","76.0","6.9 %","81.9","","","","","2.5 %","1871"
"Vinnie Chulk","Blue Jays","25","56.0","401","562","963","64.6 %","92.3","16.4 %","81.4","","","11.7 %","78.7","7.3 %","81.8","","","","","6.3 %","1838"
"Joel Pineiro","Mariners","25","140.2","839","1406","2245","57.6 %","90.8","15.8 %","85.6","","","14.0 %","76.3","12.5 %","83.2","","","","","5.4 %","1094"
"Frank Brooks","Pirates","25","17.1","104","187","291","60.1 %","88.6","18.2 %","78.5","","","","","21.8 %","77.8","","","","","14.4 %","1877"
"John Lackey","Angels","25","198.1","1189","2014","3203","65.3 %","91.0","0.5 %","83.4","0.6 %","","27.9 %","79.4","5.8 %","80.9","","","","","3.6 %","1507"
"Julio Mateo","Mariners","26","57.2","325","563","888","55.7 %","90.7","32.8 %","81.2","","","4.7 %","77.1","5.7 %","79.6","1.0 %","84.0","","","8.1 %","1087"
"Jimmy Serrano","Royals","28","32.2","223","322","545","63.0 %","90.1","9.1 %","82.2","","","14.5 %","82.0","12.7 %","83.5","0.7 %","85.3","","","21.7 %","2491"
"Chad Harville","- - -","27","55.2","355","584","939","63.3 %","93.9","22.2 %","84.6","","","10.4 %","77.9","3.9 %","82.5","0.1 %","84.0","","","10.8 %","915"
"Rick Bauer","Orioles","27","53.2","356","547","903","74.5 %","90.7","15.7 %","81.3","","","0.3 %","77.0","9.1 %","82.1","0.3 %","82.0","","","2.7 %","125"
"Jung Bong","Reds","23","15.1","125","164","289","63.7 %","88.1","2.1 %","79.4","","","19.7 %","74.5","14.5 %","80.1","","","","","","82"
"John Halama","Devil Rays","32","118.2","646","1129","1775","58.2 %","84.8","5.7 %","79.3","0.9 %","80.1","10.8 %","73.7","24.4 %","79.4","","","","","6.0 %","1080"
"Ryan Wagner","Reds","21","51.2","380","521","901","56.0 %","91.5","37.8 %","85.6","","","0.1 %","71.0","6.0 %","85.0","","","","","11.2 %","1770"
"Chris Young","Rangers","25","36.1","231","437","668","81.4 %","91.2","","","","","13.2 %","74.5","5.4 %","80.5","","","","","0.2 %","3196"
"Kazuhisa Ishii","Dodgers","30","172.0","1136","1665","2801","58.3 %","85.6","1.2 %","79.8","0.9 %","83.3","26.2 %","72.5","13.4 %","77.7","","","","","0.5 %","655"
"Mark Redman","Athletics","30","191.0","1249","1869","3118","62.1 %","84.7","3.0 %","77.7","","","4.7 %","69.1","30.3 %","77.4","","","","","15.0 %","491"
"J.J. Putz","Mariners","27","63.0","405","634","1039","68.6 %","93.2","15.1 %","84.9","","","10.4 %","72.8","5.8 %","81.0","0.1 %","87.0","","","6.2 %","1795"
"Paul Quantrill","Yankees","35","95.1","484","1014","1498","85.1 %","87.4","3.8 %","83.1","","","","","11.1 %","81.8","","","","","9.8 %","669"
"Matt Morris","Cardinals","29","202.0","1108","1970","3078","56.0 %","89.4","5.0 %","84.8","2.4 %","86.2","27.6 %","74.1","8.8 %","81.6","0.3 %","85.5","","","7.9 %","1172"
"Kyle Farnsworth","Cubs","28","66.2","468","763","1231","64.9 %","96.1","32.9 %","84.8","","","1.0 %","80.9","1.2 %","87.8","","","","","7.5 %","278"
"Kirk Rueter","Giants","33","190.1","1377","1909","3286","71.7 %","84.2","6.0 %","76.3","2.4 %","81.9","2.0 %","72.9","17.9 %","76.6","","","","","11.6 %","1128"
